run,camCol,rerun,field,objID,u,g,r,i,z,ra,dec
2327,1,301,41,1237655467525211707,24.2376,25.75281,25.79275,24.93529,20.91154,228.46154336431,0.744540106053903
2327,1,301,44,1237655467525408134,24.23549,26.22992,25.69702,24.36638,20.52042,228.880326217991,0.727664649688063
2327,1,301,51,1237655467525866844,23.21235,23.90536,25.00597,23.81592,20.69894,230.039602440425,0.577336230144532
2327,1,301,18,1237655467523703271,22.04023,25.06842,25.59772,24.40395,22.57783,225.026957428595,0.712488491795336
2327,1,301,36,1237655467524882887,22.21597,26.04913,25.81949,24.88861,22.53916,227.67162005864,0.628725716918078
2327,1,301,41,1237655467525211706,24.69278,25.7183,25.71561,23.8893,20.71217,228.453201745263,0.695031741203368
2327,1,301,49,1237655467525735820,23.63347,25.9179,25.38598,24.86059,20.59124,229.753510305375,0.618797161014337
2327,1,301,19,1237655467523768743,22.16545,25.8427,26.09232,25.41638,22.48803,225.170623499368,0.807100033264471
2327,1,301,26,1237655467524228232,23.0439,22.94909,22.89099,21.99682,20.67372,226.243834318074,0.66792242290721
2327,1,301,39,1237655467525079093,21.8617,26.76001,26.5041,24.99864,20.91284,228.171665495469,0.713553485794439
2327,1,301,30,1237655467524489573,24.21555,23.86686,23.54435,22.32785,21.75018,226.76246334021,0.61811139781365
2327,1,301,11,1237655467523245049,24.07187,24.1437,23.506,22.14186,21.55372,223.976996591817,0.698432232246353
2327,1,301,26,1237655467524227339,25.09036,24.78126,25.11078,23.71982,21.03775,226.211130303039,0.784868130369852
2327,1,301,22,1237655467523965344,23.63869,23.50252,24.07978,22.46147,21.96331,225.676211788208,0.828580547141547
2327,1,301,23,1237655467524030573,24.22522,25.2217,24.88863,21.86005,21.36841,225.802312555811,0.766293838757276
2327,1,301,32,1237655467524620541,22.30562,25.12636,25.36758,23.98902,23.23837,227.1134557872,0.789664794895092
2327,1,301,32,1237655467524620545,22.24972,25.37649,24.93583,24.48086,22.58432,227.115575462887,0.788062343849583
2327,1,301,32,1237655467524620531,22.13369,24.46879,24.63363,24.21101,22.97602,227.124753289354,0.783169529339355
2327,1,301,39,1237655467525079268,24.46312,24.12784,23.92423,22.7049,21.98601,228.171219331092,0.698412571560179
2327,1,301,64,1237655467526717743,22.13886,25.90691,25.63219,23.93193,22.44038,231.886499534883,0.640168207073152
2327,1,301,64,1237655467526717730,21.74569,24.92968,25.48188,23.92806,22.68999,231.889190849911,0.6476278981025
2327,1,301,21,1237655467523899490,22.36277,25.11438,24.80202,24.3618,22.58294,225.462928373039,0.8366513376459
2327,1,301,26,1237655467524227319,24.19586,24.81288,25.09489,23.6196,23.13427,226.180630893009,0.642102932074231
2327,1,301,38,1237655467525013545,24.55755,24.49501,23.92511,21.67985,20.97108,227.968642959817,0.740427042461435
2327,1,301,50,1237655467525799995,24.01478,23.92403,23.66986,22.63509,21.86499,229.785035562871,0.610467355237114
2327,1,301,61,1237655467526521036,22.13723,24.45376,26.14763,24.06869,23.34554,231.509273868083,0.657974497911194
2327,1,301,45,1237655467525472419,24.88783,24.88998,24.26017,23.19254,22.53714,229.144876095629,0.746544188857968
2327,1,301,12,1237655467523309600,24.75233,25.27897,24.87138,22.72452,22.24723,224.103416845607,0.735928031813893
2327,1,301,35,1237655467524817301,24.01163,24.54521,24.78392,21.74185,20.70604,227.638397114708,0.704283600858575
2327,1,301,44,1237655467525407440,24.06789,25.01907,25.22154,24.13709,20.96337,228.900896886993,0.673118414489007
2327,1,301,46,1237655467525538059,22.10335,25.20885,25.56906,24.4147,23.75887,229.230875072093,0.703310790342265
2327,1,301,47,1237655467525603470,22.02203,24.9131,25.23566,23.92511,23.17156,229.413742768154,0.676589341803858
2327,1,301,49,1237655467525734950,22.13836,24.24599,24.80102,24.00359,22.74986,229.660826774909,0.575090536873412
2327,1,301,65,1237655467526783014,24.09992,25.11438,24.80202,24.3618,22.75653,232.014675588498,0.645308132438316
2327,1,301,40,1237655467525144758,24.51624,25.12744,25.40405,22.56783,22.15842,228.388246623447,0.658158492357236
4832,3,301,215,1237666227503436394,23.88674,24.48124,23.85444,21.12332,20.16344,283.203046993626,18.4143141664688
4832,3,301,215,1237666227503436421,24.12761,24.214,23.92665,21.72096,20.31564,283.252232611564,18.5419658448703
4832,3,301,227,1237666227504221347,25.23978,25.37791,25.42964,21.74092,20.50668,284.930576689571,17.6488510805885
4832,3,301,227,1237666227504221340,23.83448,24.69082,24.15106,21.30927,20.11374,285.004910806328,17.5781679240727
4832,3,301,271,1237666227507107350,24.3964,25.24704,24.65266,22.49924,19.99506,291.030469753,14.6875363018125
4832,3,301,271,1237666227507107363,24.91413,24.89919,25.21701,24.4453,20.46327,291.04401430642,14.6441524991658
4832,3,301,271,1237666227507107354,25.84331,26.0299,25.64491,22.12185,19.81047,291.07675131026,14.7652431850442
4832,3,301,271,1237666227507107355,24.44515,24.71142,25.04152,22.5659,19.72016,291.078272032101,14.7640435063152
4832,3,301,271,1237666227507107274,22.90186,24.89768,24.21257,21.59842,20.22538,291.087925846078,14.6150967566893
4832,3,301,271,1237666227507107270,24.42787,24.08439,23.48502,21.63372,20.99308,291.099459204804,14.6400733410558
4832,3,301,271,1237666227507107383,23.27899,25.287,24.81784,23.79688,20.35205,291.101610186512,14.5868264967801
4832,3,301,271,1237666227507107386,24.90939,25.34628,24.90426,22.94969,20.43113,291.119161269482,14.59292506656
4832,3,301,272,1237666227507172845,24.17128,24.92193,24.33585,21.8171,20.27522,291.136216092431,14.5905252925615
4832,3,301,271,1237666227507107319,23.62171,24.15932,23.90027,21.46277,19.93288,291.168943324512,14.6779129831606
4832,3,301,272,1237666227507173136,26.27378,25.87441,25.36671,22.25448,19.76513,291.169970915839,14.5048311886641
4832,3,301,272,1237666227507172851,24.01202,24.5404,23.93298,21.97361,20.80736,291.183650930161,14.664686563423
4832,3,301,272,1237666227507173131,24.30998,24.64095,24.02388,22.72085,20.5833,291.187165058155,14.5725875442436
4832,3,301,272,1237666227507173123,24.98193,24.94158,25.62639,23.9293,19.79105,291.203301034096,14.631429616028
4832,3,301,272,1237666227507173003,24.03555,24.59107,23.91758,21.68031,20.25255,291.205199018222,14.5238305491122
4832,3,301,272,1237666227507173146,24.00531,23.90029,24.25719,22.16006,20.53476,291.250143587937,14.6028151967769
4832,3,301,272,1237666227507173075,23.31281,24.67053,23.99454,21.50444,21.02538,291.251830552214,14.5310496724481
4832,3,301,272,1237666227507173013,23.9038,25.13311,24.8695,21.54363,20.75648,291.257412900288,14.6036463677813
4832,3,301,272,1237666227507173149,23.87939,24.71031,24.67211,22.58375,20.3655,291.261869182643,14.6037731460197
4832,3,301,272,1237666227507172988,24.30202,25.02956,25.03885,21.49681,19.16579,291.263486333614,14.6402917500364
4832,3,301,272,1237666227507173044,25.0048,24.69035,24.77536,21.75884,21.30202,291.272887878025,14.5990712894061
4832,3,301,272,1237666227507173157,24.05404,24.23642,24.89688,22.27168,20.44512,291.273950128902,14.5771859291441
4832,3,301,273,1237666227507235682,24.65393,25.40698,25.48718,23.59384,20.26735,291.276506671641,14.5376009188216
4832,3,301,272,1237666227507173151,24.32673,25.28226,25.53855,22.19141,19.74326,291.289407097834,14.6444981744606
4832,3,301,273,1237666227507235702,25.71001,26.13371,26.0319,22.98461,20.30326,291.293797788539,14.4755911614294
4832,3,301,273,1237666227507235689,23.85453,24.84579,26.07053,23.31592,20.20976,291.329315347018,14.6089832906571
4832,3,301,274,1237666227507301874,23.89826,25.22386,25.43149,22.00942,19.91885,291.486526262741,14.49547440013
4832,3,301,274,1237666227507301875,25.80645,25.48288,25.58829,22.52711,20.39356,291.506233814236,14.5305677168903
4832,3,301,274,1237666227507301748,23.50938,24.65284,24.09219,21.29049,19.09993,291.520721455426,14.5360732114305
4832,3,301,324,1237666227510579907,23.32645,24.10327,23.48907,21.5074,20.73928,298.108130263213,10.7718488195544
4508,5,301,202,1237664837006918830,24.82313,24.55444,26.04411,23.78457,21.31134,142.214210359249,29.8813895941445
4508,5,301,202,1237664837006918827,23.76767,23.93438,23.52574,22.76272,20.91624,142.214938570734,29.8699222524338
4508,5,301,202,1237664837006918804,24.42774,24.4379,24.68779,22.40197,21.76242,142.246428600859,30.0776734281108
4508,5,301,202,1237664837006918773,23.80706,23.79607,23.23631,21.91806,21.22654,142.247078234259,29.9610954593102
4508,5,301,202,1237664837006918749,24.20751,24.06323,23.60629,22.40285,21.57507,142.249425610944,29.8726368867658
4508,5,301,203,1237664837006983453,22.21108,23.21582,23.7443,22.93994,22.28863,142.283657144845,30.0712508248524
4508,5,301,203,1237664837006984227,23.14759,23.71929,23.21539,22.42629,22.0107,142.294395198386,30.0247210251069
4508,5,301,203,1237664837006983497,22.32571,25.07749,24.59897,23.36142,22.77501,142.391510294168,30.0374672688811
4508,5,301,203,1237664837006984317,24.6007,24.39601,24.16946,22.27128,21.61388,142.411244522801,30.1373776273057
4508,5,301,203,1237664837006983496,22.38273,25.32117,24.67422,23.99802,21.81928,142.421693262418,29.9739790180143
4508,5,301,205,1237664837007115357,23.8772,23.64338,23.40033,22.54279,22.03636,142.579783858962,30.1997198326493
4508,5,301,205,1237664837007115405,23.01316,23.52407,22.96878,22.24329,21.39696,142.715214778787,30.1661902615402
4508,5,301,206,1237664837007180983,25.33617,24.98749,25.04272,23.6362,21.21024,142.745465759972,30.273349538543
4508,5,301,206,1237664837007180415,22.77192,23.0794,23.48671,22.83511,21.98399,142.918356464953,30.1403696128882
4508,5,301,207,1237664837007246445,23.56217,23.61942,23.25827,22.50169,21.50337,142.9683385154,30.3581943205927
4508,5,301,207,1237664837007245662,22.15289,23.88702,25.38959,24.74674,23.06521,142.969802937983,30.1759841733635
4508,5,301,207,1237664837007246407,24.87238,24.77666,24.42198,22.03973,21.3231,142.981591308981,30.1803523153391
4508,5,301,207,1237664837007246475,24.07856,24.31974,24.01746,21.73594,20.57993,143.07620793944,30.2490903863639
4508,5,301,208,1237664837007311928,25.66027,25.39461,25.3115,24.13116,21.08779,143.118087659618,30.3068284199637
4508,5,301,208,1237664837007311134,22.35251,25.087,25.57049,24.14112,22.2321,143.17660307828,30.3959423919822
4508,5,301,209,1237664837007376608,22.35351,25.36773,25.33833,24.28559,22.85484,143.230487218425,30.4248597723778
4508,5,301,209,1237664837007377389,23.50169,23.65212,22.98776,22.35319,21.72632,143.319562986682,30.3474346736484
4508,5,301,209,1237664837007377405,23.47028,24.01635,23.31766,22.47841,21.76413,143.3614056697,30.3174764700006
4508,5,301,209,1237664837007376654,22.51736,24.72812,25.16192,24.40028,22.38879,143.392470357194,30.4325465866348
4508,5,301,210,1237664837007443082,22.99369,24.21497,23.52276,22.26629,21.68942,143.425692577254,30.5166611161336
4508,5,301,210,1237664837007442213,22.32205,24.96937,25.36972,23.68006,22.50036,143.446396035857,30.49696676086
4508,5,301,210,1237664837007443203,25.20286,24.84172,24.35532,22.53115,20.8803,143.571452517567,30.3902069304586
4508,5,301,211,1237664837007508540,24.12423,25.16269,24.73385,23.35151,21.17064,143.62569124785,30.531154758241
4508,5,301,211,1237664837007507754,22.30519,24.84025,24.6537,23.46028,22.34145,143.692886559924,30.4467787499936
4508,5,301,212,1237664837007573963,25.16528,24.91904,24.61013,22.26009,21.41262,143.768817660357,30.4706992742106
4508,5,301,212,1237664837007573603,23.55743,23.32763,24.17976,23.75478,22.11444,143.860280143951,30.5173221705278
4508,5,301,213,1237664837007639527,23.498,23.4135,23.46253,22.26576,21.7048,143.882339940079,30.6223781327576
4508,5,301,213,1237664837007639547,23.82739,24.85896,24.22706,22.44456,21.81183,143.894018010705,30.7032333693317
4508,5,301,213,1237664837007638853,23.24127,23.07525,23.33211,22.93052,21.94372,143.926649294474,30.5429685860073
4508,5,301,213,1237664837007638856,23.3665,23.32333,24.30128,23.56147,22.69652,143.940062393531,30.5209413444166
4508,5,301,213,1237664837007639561,24.01976,23.74907,23.33821,21.30715,20.35822,143.972341570133,30.6651143561274
4508,5,301,214,1237664837007704472,22.33717,24.30657,25.85909,25.43235,23.19214,144.068589138385,30.7138304488779
4508,5,301,214,1237664837007704478,22.1242,25.44955,25.50766,24.36233,22.77365,144.089919221798,30.6941366734946
4508,5,301,214,1237664837007705304,24.33973,24.20536,23.86196,22.09839,21.34159,144.200958881132,30.6833413124757
4508,5,301,215,1237664837007770605,23.3124,23.28356,22.75192,22.31798,21.35325,144.276391345223,30.6660677527064
4508,5,301,216,1237664837007835564,23.6049,23.21303,23.31509,22.76935,21.83258,144.345187374848,30.8489185005711
4508,5,301,216,1237664837007836283,23.89646,23.54782,24.12851,22.40206,21.70201,144.448038960393,30.8743630554094
4508,5,301,217,1237664837007901117,22.42688,25.11639,25.14239,24.41671,22.90002,144.537998172243,30.9118457055608
4508,5,301,217,1237664837007901910,23.58526,24.10624,23.87785,22.04962,21.15279,144.623376721744,30.7799429190226
4508,5,301,217,1237664837007901942,24.5129,24.16865,23.70706,22.33854,21.72566,144.628500602454,30.8947764051155
4508,5,301,217,1237664837007901938,23.24213,23.89307,23.4078,22.32869,21.77484,144.673151134314,30.7872174728902
4508,5,301,218,1237664837007966523,22.50778,25.10554,24.8393,24.37561,22.57613,144.67971158335,30.9954924075657
4508,5,301,218,1237664837007966776,22.92432,23.19802,22.9606,22.35567,21.89267,144.735337975568,30.9338549537059
4508,5,301,219,1237664837008032794,23.87903,24.04377,23.70578,22.23725,21.20385,144.875419041369,31.0526279595684
4508,5,301,219,1237664837008032836,25.06927,24.92415,24.25972,22.5632,22.00615,144.954886024709,31.0446819715027
4508,5,301,219,1237664837008032597,23.05881,23.2587,22.72542,22.30689,21.72962,144.969114580456,30.8955179171305
4508,5,301,219,1237664837008032897,24.26185,25.30482,25.02655,24.1473,21.24125,145.009840101304,30.9602414542305
4508,5,301,219,1237664837008032831,24.11018,23.77372,23.74323,22.2987,21.48815,145.012339131044,30.9147454839071
4508,5,301,220,1237664837008097630,23.43071,23.21085,25.5523,23.99569,23.01885,145.020902785096,31.0312046953322
4508,5,301,220,1237664837008097646,23.46535,23.16366,23.16451,22.71401,21.79714,145.033754378164,31.0233855197673
4508,5,301,220,1237664837008097796,23.34316,23.46049,23.74924,23.23793,22.35687,145.059547126505,31.1294328789856
4508,5,301,221,1237664837008163308,23.20783,23.01838,23.18929,22.56748,21.59714,145.136848089976,31.1749102520859
4508,5,301,222,1237664837008229324,24.32285,24.14367,23.73738,21.90642,21.06903,145.339937654711,31.1601512802802
4508,5,301,223,1237664837008295293,23.27621,25.09339,24.97722,22.21388,21.23575,145.530972212247,31.1200127263032
4508,5,301,224,1237664837008360654,24.418,24.26319,24.37401,21.68701,20.97712,145.666977396228,31.3648297005518
4508,5,301,223,1237664837008295373,23.90575,24.24114,23.57243,22.32427,21.87657,145.671030578256,31.2073783794599
4508,5,301,224,1237664837008360620,23.84974,23.55869,23.19386,22.34577,21.2747,145.714168543251,31.1645036967601
4508,5,301,224,1237664837008360733,24.07855,24.34647,23.88023,22.04654,20.90426,145.775347047504,31.391124151728
4508,5,301,225,1237664837008426033,23.92179,23.84981,23.35264,22.47322,21.48439,145.895692065632,31.3210730710745
4508,5,301,225,1237664837008426031,23.50633,23.60396,23.00229,21.9943,21.22169,145.910117900901,31.2807645656211
4508,5,301,225,1237664837008426075,23.68763,23.61917,23.87208,22.37593,21.89895,145.936073966071,31.3954788194585
4508,5,301,225,1237664837008425937,23.32402,23.29385,22.77057,22.16614,21.48352,145.937740896189,31.3977567933823
4508,5,301,225,1237664837008426045,23.42811,24.26929,24.05133,22.17405,21.16836,145.947978440254,31.2619685383156
4508,5,301,226,1237664837008491533,23.41418,24.21978,23.86917,22.17982,21.53854,146.055843218678,31.40890743887
4508,5,301,226,1237664837008491595,25.04865,25.67753,25.772,24.23868,20.96633,146.065463412362,31.3909286711411
7698,6,301,285,1237678538494903579,23.11691,22.86602,22.18087,20.72844,20.14258,318.974277770197,19.6762977753992
6182,4,301,72,1237672026236785740,24.53226,25.04488,24.41291,21.83895,21.19917,314.386316895915,55.7461281154381
6182,4,301,71,1237672026236718912,21.22289,25.19701,26.32335,25.86464,24.36539,314.389020525772,55.9357401039077
6182,4,301,71,1237672026236720578,25.39612,25.06727,24.8533,21.94265,20.47426,314.39445049829,55.7923432165796
6182,4,301,72,1237672026236785909,24.62572,24.85432,25.10991,22.4306,20.39537,314.424083478156,55.6985253478718
6182,4,301,72,1237672026236785721,24.27641,24.50056,23.93505,21.86501,20.86609,314.524252025945,55.8644885539358
6182,4,301,72,1237672026236785806,23.15441,24.67628,24.66036,21.78465,20.99517,314.596195600692,55.7987336530288
6182,4,301,73,1237672026236849104,23.03353,24.13551,23.81559,21.42879,20.39863,314.668729284424,55.6964306843481
6182,4,301,73,1237672026236849067,24.90745,24.89392,25.43791,21.1204,19.01676,314.698425535558,55.7520005386844
6182,4,301,73,1237672026236849348,24.74429,24.54402,24.74329,21.57429,20.02909,314.702554394515,55.5429835974039
6182,4,301,73,1237672026236849189,24.08967,24.33308,24.72397,21.73872,20.41206,314.708714641192,55.6423505047623
6182,4,301,74,1237672026236915707,23.82893,24.34457,23.80285,21.27744,20.06201,314.801532522416,55.5131805788164
6182,4,301,73,1237672026236849212,24.48517,25.03245,24.43884,22.02615,20.9609,314.824235299513,55.6986581986301
6182,4,301,73,1237672026236849291,23.48922,24.84277,24.29993,21.47616,19.46437,314.845605264899,55.6627191981545
6182,4,301,73,1237672026236849256,22.92906,24.46932,23.95492,21.56738,20.24434,314.882864963311,55.7086433149418
